timestamp,time,load,cpu_usage,gpu_power,cpu_core_0,cpu_core_1,cpu_core_2,cpu_core_3,cpu_core_4,cpu_core_5,cpu_core_6,cpu_core_7,cpu_core_8,cpu_core_9,cpu_core_10,cpu_core_11,cpu_core_12,cpu_core_13,cpu_core_14,cpu_core_15,cpu_freq,cpu_temp,gpu_temp,current,voltage,power,proc_count,nvidia_util,nvidia_power,nvidia_temp,fan1,fan2,stage
1776307006.360209,08:06:46,NO_LOAD,0.8,3.06,0.0,4.4,1.8,1.7,2.6,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,1135.1,52.4,52.0,0.886,15.08,13.36,397,0.0,5.0,50.0,52,52,4
1776307007.6161337,08:06:47,NO_LOAD,0.7,3.11,0.0,3.2,2.4,0.8,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,1124.0,52.2,51.0,0.910,15.09,13.74,397,0.0,5.0,50.0,52,52,4
1776307008.8634524,08:06:48,NO_LOAD,1.0,3.13,1.6,4.0,2.4,1.6,1.6,0.0,4.0,0.8,0.8,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1116.9,52.2,51.0,0.925,15.09,13.95,397,0.0,5.0,50.0,52,52,4
1776307010.1228983,08:06:50,NO_LOAD,0.8,3.08,0.8,4.0,0.8,1.6,1.6,0.0,1.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,1142.2,52.1,51.0,0.938,15.09,14.15,397,0.0,5.0,50.0,52,52,4
1776307011.3673515,08:06:51,NO_LOAD,0.8,3.06,0.0,4.0,1.6,0.8,2.4,0.0,3.2,0.0,0.8,0.0,0.8,0.8,0.8,0.0,0.0,0.0,1161.4,52.0,51.0,0.930,15.07,14.02,396,0.0,5.0,50.0,52,52,4
1776307012.610564,08:06:52,NO_LOAD,0.8,3.05,0.0,4.0,3.2,0.0,1.6,0.0,0.8,0.0,0.8,0.0,0.8,0.0,0.0,0.8,0.0,0.0,1340.0,51.9,51.0,0.919,15.06,13.84,396,0.0,5.0,50.0,52,51,4
1776307013.8369193,08:06:53,NO_LOAD,0.8,3.08,0.8,4.9,1.6,0.8,1.6,0.0,1.6,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140.1,51.9,51.0,0.903,15.10,13.64,396,0.0,5.0,50.0,51,51,4
1776307015.0980349,08:06:55,NO_LOAD,0.9,3.10,0.8,2.4,0.8,2.4,0.8,0.0,3.1,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1125.7,51.9,51.0,0.898,15.09,13.55,396,0.0,5.0,49.0,51,51,4
1776307016.3625426,08:06:56,NO_LOAD,0.7,3.06,1.6,4.7,3.2,0.0,0.0,0.8,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1206.6,51.8,51.0,0.913,15.10,13.79,396,0.0,5.0,50.0,51,51,4
1776307017.616474,08:06:57,NO_LOAD,0.8,3.12,0.0,3.2,1.6,0.0,2.4,0.0,3.2,0.8,1.6,0.0,0.8,0.0,0.0,0.0,0.8,0.0,1124.0,51.6,51.0,0.925,15.08,13.95,396,0.0,5.0,50.0,51,51,4
1776307018.8732953,08:06:58,NO_LOAD,1.1,3.06,3.1,3.2,6.3,0.0,0.8,0.0,0.8,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1124.0,51.6,51.0,0.924,15.08,13.93,396,0.0,5.0,49.0,51,51,4
1776307020.1175559,08:07:00,NO_LOAD,1.0,3.08,0.8,4.8,3.3,0.8,1.6,0.0,1.6,1.6,1.6,0.8,0.0,0.0,0.0,0.8,0.0,0.8,1170.3,51.6,50.0,0.912,15.11,13.78,396,0.0,5.0,49.0,51,51,4
1776307021.3533447,08:07:01,NO_LOAD,0.8,3.10,0.8,3.3,2.4,0.8,0.8,0.0,2.4,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1174.8,51.6,51.0,0.903,15.09,13.62,397,0.0,5.0,49.0,51,51,4
1776307022.6056886,08:07:02,NO_LOAD,0.9,3.06,0.8,3.2,3.2,1.6,1.6,0.0,1.6,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1221.0,51.5,51.0,0.910,15.09,13.73,397,0.0,5.0,49.0,51,51,4
1776307023.8643532,08:07:03,NO_LOAD,0.7,3.07,0.0,3.2,3.2,0.0,0.0,0.0,0.8,2.4,1.6,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1142.2,51.5,51.0,0.890,15.10,13.43,397,0.0,5.0,49.0,51,51,4
1776307025.084688,08:07:05,NO_LOAD,0.7,3.09,0.8,3.3,4.1,0.0,0.8,0.0,1.6,1.6,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,1177.0,51.5,50.0,0.889,15.08,13.41,397,0.0,5.0,49.0,51,51,4
1776307026.3250167,08:07:06,NO_LOAD,0.9,3.06,0.8,3.3,2.4,0.8,0.0,0.0,1.6,0.8,0.8,0.0,0.0,0.0,0.8,0.0,0.8,0.0,1144.9,51.4,50.0,0.885,15.08,13.34,397,0.0,5.0,49.0,51,51,4
1776307027.4998713,08:07:07,NO_LOAD,0.8,3.05,0.8,4.3,2.5,0.8,1.7,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1161.9,51.4,50.0,0.908,15.10,13.71,397,0.0,5.0,49.0,51,51,4
1776307028.7600985,08:07:08,NO_LOAD,0.7,3.06,0.8,2.4,2.4,0.0,2.4,0.0,0.8,2.4,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1128.0,51.4,51.0,0.896,15.11,13.54,397,0.0,5.0,49.0,51,51,4
1776307030.0054674,08:07:10,NO_LOAD,0.8,3.07,0.8,4.0,4.0,0.8,0.0,0.0,0.8,0.8,1.6,0.0,0.8,0.0,0.0,0.0,0.8,0.0,1140.4,51.2,50.0,0.916,15.11,13.84,397,0.0,5.0,49.0,51,51,4
1776307031.2408879,08:07:11,NO_LOAD,1.1,3.06,0.8,4.0,7.3,0.0,0.8,0.0,0.0,0.8,0.0,0.0,0.0,1.6,0.0,0.8,0.0,0.0,1177.5,51.1,50.0,0.934,15.08,14.08,396,0.0,5.0,49.0,51,51,4
1776307032.4861226,08:07:12,NO_LOAD,0.9,3.10,0.8,3.3,2.4,0.0,1.6,0.0,0.8,1.6,0.8,0.0,1.6,0.0,0.0,0.8,0.0,0.0,1133.3,51.1,50.0,0.897,15.08,13.53,396,0.0,4.9,49.0,51,51,4
1776307033.73519,08:07:13,NO_LOAD,0.9,3.06,0.8,3.3,2.4,0.8,0.0,0.0,1.6,0.8,0.8,0.8,0.8,0.0,0.0,0.8,0.0,0.0,1239.9,51.1,50.0,0.895,15.12,13.53,396,0.0,4.9,49.0,51,51,4
1776307034.9979799,08:07:14,NO_LOAD,0.8,3.09,0.8,4.7,3.9,0.0,0.0,0.0,1.6,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1171.2,51.1,50.0,0.887,15.11,13.41,396,0.0,4.9,49.0,51,51,4
1776307036.2498446,08:07:16,NO_LOAD,0.8,3.08,0.0,2.4,3.2,1.6,0.8,0.0,0.8,2.4,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,1195.4,51.0,50.0,0.903,15.10,13.63,396,0.0,4.9,49.0,51,51,4
1776307037.501109,08:07:17,NO_LOAD,0.8,3.05,1.6,4.0,3.2,0.8,0.0,0.0,0.8,0.8,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1124.0,51.0,51.0,0.900,15.09,13.58,396,0.0,4.9,48.0,51,51,4
1776307038.7477958,08:07:18,NO_LOAD,0.7,3.04,0.0,3.3,3.2,0.0,0.0,0.0,1.6,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,1135.5,50.9,50.0,0.896,15.08,13.51,396,0.0,4.9,49.0,51,50,4
1776307039.994887,08:07:19,NO_LOAD,0.9,3.12,0.8,3.3,2.4,0.0,0.8,0.0,1.6,3.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1173.8,50.9,50.0,0.899,15.12,13.59,396,0.0,4.9,49.0,50,50,4
1776307041.2598114,08:07:21,NO_LOAD,0.7,3.05,0.0,2.4,2.4,1.6,0.8,0.0,1.6,0.8,0.8,0.0,0.0,0.0,0.8,0.8,0.0,0.0,1172.4,50.8,50.0,0.905,15.11,13.67,396,0.0,4.9,49.0,50,50,4
1776307042.507756,08:07:22,NO_LOAD,0.9,3.21,0.8,3.3,1.6,0.8,0.0,0.0,3.2,0.8,0.8,0.0,0.0,0.0,0.8,0.8,0.8,0.0,1292.8,50.8,50.0,0.917,15.10,13.84,396,0.0,4.9,48.0,50,50,4
1776307043.7486176,08:07:23,NO_LOAD,0.8,3.07,1.6,4.0,3.2,0.0,2.4,0.0,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1342.7,50.8,50.0,0.914,15.10,13.80,396,0.0,4.9,48.0,50,50,4
1776307044.9901617,08:07:24,NO_LOAD,1.1,3.09,1.6,4.0,1.6,1.6,1.6,0.0,4.0,1.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1189.1,50.8,49.0,0.902,15.07,13.59,396,0.0,4.9,48.0,50,50,4
1776307046.2396536,08:07:26,NO_LOAD,0.8,3.06,1.6,4.0,2.4,1.6,1.6,0.8,0.0,0.0,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1142.7,50.8,50.0,0.892,15.10,13.47,396,0.0,4.9,48.0,50,50,4
1776307047.5031567,08:07:27,NO_LOAD,0.7,3.08,0.0,4.0,3.2,0.0,0.8,0.0,1.6,0.0,0.8,0.0,0.8,0.0,0.0,0.0,0.8,0.0,1176.3,50.6,49.0,0.879,15.13,13.30,396,0.0,4.9,48.0,50,50,4
1776307048.703044,08:07:28,NO_LOAD,0.8,3.05,1.7,5.0,2.5,0.0,0.8,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1232.3,50.6,50.0,0.896,15.12,13.54,396,0.0,4.9,48.0,50,50,4
1776307049.9603193,08:07:29,NO_LOAD,0.7,3.06,0.8,3.2,3.2,0.0,0.0,0.0,0.8,0.0,1.6,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1259.7,50.5,50.0,0.878,15.11,13.26,396,0.0,4.9,48.0,50,50,4
1776307051.2059445,08:07:31,NO_LOAD,0.7,3.06,0.0,4.0,0.8,0.8,2.4,0.0,1.6,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1129.1,50.4,50.0,0.918,15.09,13.85,396,0.0,4.9,48.0,50,50,4
1776307052.4626625,08:07:32,NO_LOAD,0.8,3.06,1.6,4.0,3.2,0.0,0.8,0.0,1.6,0.8,0.8,0.8,0.0,0.0,0.0,0.8,0.0,0.0,1279.0,50.2,50.0,0.917,15.10,13.85,396,0.0,4.9,48.0,50,50,4
1776307053.720431,08:07:33,NO_LOAD,2.2,4.00,0.8,4.0,16.0,0.0,3.2,0.0,7.2,0.8,0.8,0.0,1.6,0.0,0.0,0.0,0.8,0.0,1201.1,50.8,50.0,0.920,15.12,13.91,396,0.0,4.9,48.0,50,50,4
1776307054.954706,08:07:34,NO_LOAD,1.5,3.05,1.6,4.1,12.2,0.0,0.8,0.0,1.6,0.8,1.6,0.0,0.8,0.0,0.0,0.0,0.8,0.0,1232.0,50.9,50.0,0.916,15.12,13.85,396,0.0,4.9,48.0,50,50,4
1776307056.2009163,08:07:36,NO_LOAD,0.9,3.12,0.8,3.3,2.4,0.8,0.8,1.6,1.6,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1169.1,50.6,50.0,0.902,15.10,13.62,396,0.0,4.9,48.0,50,50,4
1776307057.4437084,08:07:37,NO_LOAD,0.8,3.12,1.6,4.0,1.6,0.0,0.8,0.0,2.4,0.8,0.8,0.0,0.0,0.0,0.8,0.0,0.0,0.0,1124.0,50.6,50.0,0.911,15.09,13.75,396,0.0,4.9,48.0,50,50,4
1776307058.705841,08:07:38,NO_LOAD,0.8,3.09,0.8,3.2,3.2,0.0,0.8,0.0,0.8,0.8,0.8,0.0,0.0,0.0,0.8,0.0,0.8,0.0,1326.0,50.5,49.0,0.893,15.11,13.49,396,0.0,4.9,48.0,50,50,4
1776307059.8742633,08:07:39,NO_LOAD,0.9,3.11,0.9,4.3,2.6,0.8,2.6,0.0,2.6,1.7,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,1222.3,50.4,49.0,0.878,15.12,13.28,396,0.0,4.9,48.0,50,50,4
1776307061.1372328,08:07:41,NO_LOAD,0.7,3.05,0.8,3.2,3.2,0.0,0.0,0.0,2.4,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1206.3,50.4,49.0,0.875,15.13,13.24,396,0.0,4.9,48.0,50,50,4
1776307062.3826203,08:07:42,NO_LOAD,0.7,3.04,0.0,4.0,1.6,0.0,1.6,0.0,1.6,0.8,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1233.3,50.2,49.0,0.889,15.11,13.43,396,0.0,4.9,48.0,50,50,4
1776307063.6314244,08:07:43,NO_LOAD,0.8,3.07,0.0,3.2,2.4,0.0,0.0,1.6,1.6,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1138.3,50.2,49.0,0.891,15.11,13.47,396,0.0,4.9,48.0,50,50,4
1776307064.9032974,08:07:44,NO_LOAD,1.2,3.05,0.8,4.0,1.6,0.0,3.1,0.0,4.7,1.6,1.6,0.8,0.8,0.0,0.8,0.8,0.8,0.0,1124.0,50.2,49.0,0.900,15.10,13.59,396,0.0,4.9,48.0,50,50,4
1776307066.1730993,08:07:46,NO_LOAD,0.8,3.06,0.0,3.2,2.4,0.0,0.0,0.0,1.6,1.6,0.8,0.0,0.0,0.0,1.6,0.8,0.0,0.0,1306.0,50.1,49.0,0.876,15.11,13.24,396,0.0,4.9,47.0,50,50,4
1776307067.419025,08:07:47,NO_LOAD,0.9,3.05,0.8,4.8,4.0,0.8,1.6,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1142.2,50.1,50.0,0.884,15.13,13.37,396,0.0,4.9,48.0,50,50,4
1776307068.667336,08:07:48,NO_LOAD,0.8,3.06,0.0,4.8,3.2,0.8,1.6,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,1208.2,50.0,49.0,0.884,15.11,13.36,396,0.0,4.9,48.0,50,50,4
1776307069.9233546,08:07:49,NO_LOAD,0.8,3.05,0.0,3.2,4.7,0.0,0.8,0.0,1.6,0.8,0.8,0.0,1.6,0.0,0.0,0.0,0.0,0.0,1309.9,50.0,49.0,0.894,15.11,13.51,396,0.0,4.9,48.0,50,50,4
1776307071.1358726,08:07:51,NO_LOAD,0.7,3.05,1.7,4.1,0.8,0.0,1.7,0.0,0.0,0.8,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,1124.2,49.9,49.0,0.867,15.12,13.10,396,0.0,4.9,48.0,50,50,4
1776307072.3882365,08:07:52,NO_LOAD,0.8,3.07,0.0,3.2,3.2,1.6,0.8,0.0,1.6,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.1,49.9,49.0,0.902,15.12,13.63,396,0.0,4.8,47.0,50,49,4
1776307073.512092,08:07:53,NO_LOAD,0.8,3.10,1.8,4.5,0.0,0.9,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.9,0.9,0.0,1158.1,49.9,49.0,0.880,15.14,13.32,396,0.0,4.8,47.0,49,49,4
1776307074.7523103,08:07:54,NO_LOAD,0.7,3.05,0.8,4.1,1.6,0.0,1.6,0.0,2.4,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1203.2,49.8,49.0,0.911,15.13,13.78,396,0.0,4.8,47.0,49,49,4
1776307075.998078,08:07:55,NO_LOAD,0.8,3.06,0.0,4.0,2.4,1.6,0.0,0.0,2.4,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,1143.9,49.8,49.0,0.883,15.12,13.35,396,0.0,4.8,47.0,49,49,4
1776307077.2440126,08:07:57,NO_LOAD,0.7,3.06,0.8,3.3,3.2,0.0,0.8,0.0,1.6,0.8,0.0,0.0,0.8,0.0,0.0,1.6,0.0,0.0,1116.9,49.8,49.0,0.880,15.12,13.31,396,0.0,4.8,47.0,49,49,4
1776307078.3819208,08:07:58,NO_LOAD,0.8,3.08,1.8,4.4,2.7,0.0,0.9,0.0,0.9,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288.5,49.6,49.0,0.910,15.11,13.75,396,0.0,4.8,47.0,49,49,4
1776307079.6420996,08:07:59,NO_LOAD,1.1,3.05,0.8,4.7,4.8,0.0,0.8,0.0,1.6,0.8,2.4,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1148.3,49.6,48.0,0.896,15.11,13.54,396,0.0,4.8,47.0,49,49,4
1776307080.8925154,08:08:00,NO_LOAD,0.8,3.06,1.6,3.2,2.4,0.8,2.4,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1124.0,49.6,49.0,0.888,15.14,13.44,396,0.0,4.8,47.0,49,49,4
1776307082.1441057,08:08:02,NO_LOAD,0.7,3.06,0.0,3.3,3.2,0.0,0.8,0.0,2.4,0.0,0.8,0.8,0.8,0.0,0.0,0.8,0.0,0.0,1146.1,49.5,48.0,0.897,15.13,13.57,396,0.0,4.8,47.0,49,49,4
1776307083.3862054,08:08:03,NO_LOAD,0.8,3.11,1.6,4.8,1.6,0.8,2.4,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1143.8,49.5,49.0,0.894,15.13,13.52,396,0.0,4.8,47.0,49,49,4
1776307084.65759,08:08:04,NO_LOAD,0.7,3.05,0.0,3.2,3.2,0.8,1.6,0.0,1.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1239.5,49.5,49.0,0.882,15.12,13.33,396,0.0,4.8,47.0,49,49,4
1776307085.920647,08:08:05,NO_LOAD,0.8,5.05,0.0,4.0,2.4,0.0,0.8,0.0,1.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1247.1,49.5,49.0,0.879,15.11,13.28,396,0.0,4.8,47.0,49,49,4
1776307087.1652896,08:08:07,NO_LOAD,0.9,3.06,1.6,4.0,3.2,1.6,1.6,0.0,0.8,1.6,1.6,0.0,0.0,0.0,0.0,0.0,0.8,0.0,1119.3,49.5,49.0,0.898,15.14,13.59,396,0.0,4.8,47.0,49,49,4
1776307088.3185015,08:08:08,NO_LOAD,0.8,3.05,1.7,3.5,1.8,0.9,1.8,0.9,0.0,0.9,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1127.1,49.5,49.0,0.899,15.12,13.59,396,0.0,4.8,47.0,49,49,4
1776307089.5589461,08:08:09,NO_LOAD,0.7,3.03,0.0,3.3,1.6,0.0,1.6,0.0,1.6,0.8,0.0,0.0,0.0,0.0,0.8,0.8,0.8,0.0,1180.9,49.4,48.0,0.868,15.13,13.13,396,0.0,4.8,47.0,49,49,4
1776307090.795598,08:08:10,NO_LOAD,1.2,3.12,0.8,4.0,1.6,1.6,0.8,0.0,5.7,1.6,1.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1366.8,49.5,49.0,0.916,15.11,13.84,396,0.0,4.8,47.0,49,49,4
1776307092.057885,08:08:12,NO_LOAD,0.8,3.17,1.6,4.8,2.4,0.8,0.8,0.0,0.8,0.8,1.6,0.0,0.8,0.0,0.0,0.8,0.0,0.0,1168.3,49.2,48.0,0.928,15.10,14.01,396,0.0,4.8,47.0,49,49,4
1776307093.3059287,08:08:13,NO_LOAD,0.7,3.05,0.0,4.0,1.6,0.0,1.6,0.0,2.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1131.0,49.2,49.0,0.883,15.12,13.35,396,0.0,4.8,47.0,49,49,4
1776307094.562905,08:08:14,NO_LOAD,0.7,2.25,0.0,4.0,1.6,0.0,2.4,0.0,1.6,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1209.5,49.2,49.0,0.887,15.14,13.43,396,0.0,4.8,47.0,49,49,4
1776307095.7060242,08:08:15,NO_LOAD,0.9,3.05,3.5,4.4,1.8,0.0,0.9,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1124.0,49.2,48.0,0.874,15.14,13.23,396,0.0,4.8,47.0,49,49,4
1776307096.889194,08:08:16,NO_LOAD,0.8,3.05,0.8,3.4,3.4,0.8,0.8,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1142.2,49.2,48.0,0.880,15.14,13.32,396,0.0,4.8,47.0,49,49,4
1776307098.1355948,08:08:18,NO_LOAD,0.9,3.06,0.8,4.0,3.2,1.6,0.8,0.0,1.6,1.6,1.6,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1191.7,49.1,49.0,0.888,15.11,13.42,396,0.0,4.8,47.0,49,49,4
1776307099.3947546,08:08:19,NO_LOAD,0.7,3.17,0.0,4.0,1.6,0.0,0.8,0.0,2.4,0.8,0.0,1.6,0.0,0.0,0.0,0.8,0.8,0.0,1148.5,49.1,49.0,0.885,15.12,13.38,396,0.0,4.8,47.0,49,49,4
1776307100.6544285,08:08:20,NO_LOAD,0.8,3.04,0.0,3.2,0.8,0.0,1.6,0.8,1.6,2.4,0.8,0.0,0.8,0.0,0.8,0.0,0.0,0.0,1105.8,49.1,48.0,0.865,15.12,13.08,396,0.0,4.8,47.0,49,49,4
1776307101.9138565,08:08:21,NO_LOAD,0.7,3.07,1.6,3.2,1.6,0.0,0.8,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1142.2,49.0,48.0,0.863,15.14,13.07,396,0.0,4.8,47.0,49,49,4
1776307103.1567044,08:08:23,NO_LOAD,0.8,3.00,1.6,4.0,3.2,0.0,0.0,0.0,1.6,0.8,0.8,0.0,0.8,0.0,0.0,0.8,0.0,0.0,1157.1,49.0,49.0,0.898,15.14,13.59,396,0.0,4.8,47.0,49,49,4
1776307104.393364,08:08:24,NO_LOAD,0.9,3.06,1.6,4.1,1.6,0.0,0.8,1.6,1.6,0.0,0.0,0.0,0.8,0.0,0.8,0.0,0.0,0.0,1356.4,49.0,48.0,0.896,15.13,13.56,397,0.0,4.8,47.0,49,49,4
1776307105.633042,08:08:25,NO_LOAD,0.8,3.01,2.4,4.1,0.8,0.8,0.8,0.0,0.8,1.6,0.8,0.0,1.6,0.0,0.0,0.0,0.0,0.0,1289.4,49.0,48.0,0.894,15.12,13.51,397,0.0,4.8,47.0,49,49,4
1776307106.885666,08:08:26,NO_LOAD,0.7,3.16,0.8,3.2,2.4,0.8,0.0,0.0,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1124.0,49.0,48.0,0.880,15.12,13.31,397,0.0,4.8,46.0,49,49,4
1776307108.139665,08:08:28,NO_LOAD,0.9,3.06,0.8,3.2,5.6,0.0,0.8,0.0,0.8,0.0,0.0,0.0,0.8,0.0,0.8,0.8,0.0,0.0,1124.0,48.9,47.0,0.907,15.12,13.71,396,0.0,4.8,46.0,49,48,4
1776307109.3850687,08:08:29,NO_LOAD,0.7,3.06,0.8,4.0,2.4,0.0,1.6,0.0,1.6,1.6,0.8,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1125.9,48.9,48.0,0.891,15.14,13.49,396,0.0,4.8,47.0,48,48,3
1776307110.4973238,08:08:30,NO_LOAD,0.8,3.01,0.9,3.6,0.9,0.9,0.9,0.0,0.9,0.9,1.8,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1367.6,48.9,48.0,0.868,15.14,13.14,396,0.0,4.8,46.0,48,48,3
1776307111.7356935,08:08:31,NO_LOAD,0.8,3.05,1.6,4.1,2.4,0.0,0.0,0.0,1.6,0.8,1.6,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1177.0,48.8,48.0,0.860,15.14,13.02,396,0.0,4.8,46.0,48,48,3
1776307113.0103428,08:08:33,NO_LOAD,0.6,3.05,0.0,3.2,1.6,0.8,0.0,0.0,2.4,0.0,1.6,0.0,0.0,0.8,0.0,0.0,1.6,0.0,1251.4,48.8,48.0,0.853,15.11,12.89,396,0.0,4.8,46.0,48,48,3
1776307114.2566602,08:08:34,NO_LOAD,2.8,6.19,0.8,4.0,24.8,1.6,2.4,0.0,8.9,0.8,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.6,1141.6,49.2,48.0,0.925,15.12,13.99,396,0.0,4.8,46.0,48,49,3
1776307115.5012486,08:08:35,NO_LOAD,1.0,3.04,0.0,4.8,3.3,0.8,0.0,0.0,2.4,0.8,0.8,0.0,1.6,0.0,0.0,0.0,0.0,0.0,1212.8,49.2,48.0,0.893,15.12,13.50,396,0.0,4.8,46.0,49,49,3
1776307116.7532244,08:08:36,LOW,0.7,8.14,0.0,3.2,2.4,1.6,0.8,0.0,0.0,1.6,0.0,0.0,0.8,0.0,0.0,0.8,0.8,0.8,1473.7,49.2,48.0,0.883,15.14,13.37,390,0.0,4.8,46.0,49,49,3
1776307117.9132822,08:08:37,LOW,13.4,5.06,0.9,4.3,93.1,0.9,5.2,3.4,7.8,90.6,1.7,0.0,0.9,0.0,1.7,0.0,2.6,0.0,1319.5,52.4,49.0,1.194,15.04,17.96,390,0.0,4.8,46.0,49,51,3
1776307119.0312366,08:08:39,LOW,13.3,5.06,2.7,4.5,95.5,1.8,3.6,0.0,0.0,100.0,0.9,0.0,0.0,0.0,0.0,0.9,0.9,0.0,1330.6,53.6,49.0,1.174,15.04,17.66,390,0.0,4.8,46.0,51,53,3
1776307120.2803197,08:08:40,LOW,13.3,25.20,3.2,4.8,2.4,97.6,0.0,1.6,0.8,100.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1561.4,77.1,57.0,2.542,14.60,37.12,390,0.0,4.8,47.0,53,62,3
1776307121.4989052,08:08:41,LOW,13.2,22.05,4.8,3.3,0.0,100.0,3.3,0.0,74.6,23.1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1560.8,86.6,58.0,2.665,14.55,38.77,390,0.0,4.8,47.0,79,86,4
1776307122.7273614,08:08:42,LOW,13.4,25.01,5.6,3.3,0.8,100.0,2.4,0.8,100.0,0.0,0.8,0.0,0.0,0.0,0.8,0.0,0.8,0.0,1559.5,90.0,58.0,2.652,14.55,38.60,391,0.0,4.8,47.0,86,89,5
1776307123.9372118,08:08:43,LOW,13.3,24.23,5.6,3.4,0.0,100.0,0.8,0.0,100.0,0.0,1.7,0.0,0.8,0.0,0.0,0.0,0.8,0.0,1558.9,91.2,58.0,2.659,14.57,38.73,391,0.0,4.8,48.0,89,91,6
1776307125.146574,08:08:45,LOW,13.5,24.17,7.3,4.1,0.0,100.0,1.7,0.8,68.9,31.4,1.6,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1507.2,91.8,58.0,2.673,14.54,38.87,391,0.0,4.9,48.0,91,91,7
1776307126.3792238,08:08:46,LOW,13.2,25.04,4.7,3.3,0.0,100.0,1.6,0.0,0.0,100.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1557.6,91.9,58.0,2.646,14.53,38.45,391,0.0,4.9,48.0,91,91,8
